sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
28,5,0.33,0.57,1.55,0.13,7.65,0.13,4.7,0.23,1.39,0.54,0.8098227766484292
