sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
12,7,0.22,0.27,0.82,0.15,7.12,0.48,0.86,0.25,1.15,0.47,1.1980240139706309
