sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
60,9,0.81,0.9,1.53,0.22,7.02,0.46,0.58,0.12,1.35,0.55,0.7552946426570017
