sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
24,8,0.3,0.21,1.5,0.19,6.19,0.14,3.99,0.41,1.15,0.53,0.8140438299363184
