sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
2,8,0.01,0.34,1.2,0.13,7.62,0.3,2.92,0.26,1.12,0.52,0.9205156989274006
