sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
21,6,0.8,0.99,1.55,0.08,7.14,0.14,3.46,0.15,1.47,0.58,1.0488041668128962
