sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
112,10,0.55,0.65,1.2,0.09,7.69,0.19,2.48,0.27,1.13,0.48,0.6950272061623829
