sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
14,3,0.06,0.68,1.51,0.22,7.61,0.09,0.86,0.23,1.21,0.49,1.4826305585520196
