sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
104,3,0.01,0.2,1.13,0.14,7.26,0.12,3.07,0.34,1.24,0.5,1.133587231294947
