sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
25,7,0.39,0.34,1.19,0.25,7.87,0.08,4.14,0.42,1.0,0.48,0.6737826361956581
