sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
48,9,0.73,0.22,1.31,0.08,7.0,0.12,2.7,0.23,0.95,0.56,1.5652325524738773
