sim_outflow_chenavard
[2.7860696517412933,5.75,6.1,6.3,5.85,6.2,6.8,6.15,7.4,7.3,8.15,7.05,6.7,5.9,5.8,5.05,4.4,0.55,0.0]
[1.6915422885572138,4.0,3.95,4.05,3.95,4.2,4.45,5.4,5.2,5.35,5.4,4.7,3.8,3.55,2.25,1.25,0.7,0.2,0.0]
[1.9402985074626864,5.25,6.05,6.2,5.05,4.55,4.45,5.1,4.55,4.8,3.2,2.8,3.4,4.8,4.0,4.1,3.1,2.6,2.85]
[2.2388059701492535,6.65,6.35,6.2,5.8,5.7,5.45,5.0,4.6,4.75,4.7,3.85,4.9,4.7,4.85,4.75,4.2,3.45,3.35]
[1.5920398009950247,4.15,4.4,5.3,4.75,4.8,4.1,3.9,4.2,3.85,4.5,4.95,4.35,4.55,4.2,3.85,2.75,2.25,1.55]
[1.4925373134328357,3.6,4.35,5.35,5.95,7.0,6.85,7.2,7.1,6.85,6.65,6.75,6.4,5.8,5.15,5.4,3.5,0.2,0.05]
[0.34825870646766166,0.6,0.6,0.8,0.5,0.75,0.95,0.75,1.2,0.65,0.5,1.0,0.75,0.6,0.25,0.5,0.35,0.0,0.05]
[1.6915422885572138,5.05,5.75,4.3,5.25,5.85,6.25,6.7,6.6,7.2,5.0,4.65,3.55,3.3,2.45,1.7,0.2,0.0,0.0]
