sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
64,9,0.82,0.41,1.53,0.13,6.81,0.47,4.41,0.11,1.3,0.52,0.9559163283899271
