sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
11,5,0.58,0.16,1.17,0.15,7.27,0.36,0.63,0.14,1.19,0.57,1.3704676213532012
