sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
31,6,0.63,0.62,1.45,0.11,6.94,0.41,1.59,0.16,1.04,0.47,0.5982170314068628
