sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
1230,9,0.91,0.76,1.35,0.15,6.36,0.11,1.83,0.45,1.125,0.57,0.3021280655050636
