sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
68,0,0.0,0.8,1.25,0.14,7.12,0.22,0.99,0.43,0.81,0.44,1.3292175174884857
