sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
76,7,0.63,0.5,0.92,0.15,7.49,0.21,1.15,0.49,1.23,0.53,0.948863389599353
