sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
124,4,0.53,0.83,1.19,0.08,6.1,0.31,3.84,0.19,1.06,0.4,0.7918586545081179
