sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
100,8,0.85,0.2,0.87,0.25,7.96,0.25,3.27,0.15,1.41,0.51,1.975711986982369
