sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
16,1,0.23,0.51,1.44,0.09,6.11,0.44,1.2,0.36,1.38,0.44,0.9355076237619802
