sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
32,3,0.81,0.92,1.32,0.07,7.89,0.42,4.95,0.39,0.82,0.51,0.8785422803345175
