sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
19,3,0.62,0.49,0.91,0.13,7.42,0.28,1.71,0.4,1.18,0.44,0.9424180795537431
