sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
108,7,0.78,0.4,0.98,0.14,7.28,0.27,4.71,0.35,0.95,0.54,1.1225305977053668
