sim_outflow_constantine
[3.333333333333333,6.85,7.15,7.95,6.4,6.55,5.25,4.6,4.95,6.25,7.55,5.7,4.65,3.25,1.6,1.95,1.35,0.1,0.0]
[0.5970149253731343,2.25,2.8,2.45,2.2,2.3,2.7,2.9,2.5,2.85,2.85,2.8,3.25,3.9,3.7,2.8,2.65,2.5,1.9]
[3.731343283582089,9.7,10.85,11.3,10.9,10.8,9.65,8.7,8.7,7.15,6.55,6.0,6.95,7.05,7.75,5.5,5.55,5.0,3.8]
[4.626865671641791,10.25,11.35,10.95,11.1,11.4,9.1,8.3,9.0,8.5,8.9,8.95,7.85,7.45,5.5,4.95,4.45,4.3,4.4]
[3.7810945273631837,9.2,10.2,10.05,8.9,8.55,8.9,9.2,7.05,6.15,6.9,7.3,7.75,6.0,5.2,5.15,4.65,3.45,3.1]
[4.278606965174129,9.9,9.95,9.1,9.7,8.85,9.3,7.9,7.15,6.9,7.15,7.95,6.9,5.8,5.8,6.75,5.65,5.0,4.7]
[3.233830845771144,6.8,7.35,6.25,6.2,6.2,5.45,6.0,6.9,7.45,7.55,5.35,4.85,3.15,2.55,1.6,1.25,0.0,0.0]
[3.1840796019900495,6.75,7.95,6.75,5.9,5.5,4.7,5.4,7.15,7.8,6.2,4.75,3.5,3.0,2.5,2.3,1.4,0.7,0.0]
[3.4825870646766166,6.7,7.25,6.6,6.1,4.8,4.4,5.55,7.25,7.65,6.55,5.15,4.35,3.45,2.25,1.5,1.55,0.6,0.0]
