sim_idx,MAX_DELAY,PROB_CONSTANTINE,PROB_CHENAVARD,MAXIMUM_SPEED,MINIMUM_SPEED,MAXIMUM_DENSITY,MINIMUM_DENSITY,A,B,preferred_speed,reaction_time,similarity_score
23,5,0.35,0.49,1.44,0.12,6.29,0.45,0.92,0.16,1.08,0.55,0.7146616581288974
